pair_id,initial_delta_A,initial_delta_B,initial_p_breakdown,initial_V_A,initial_V_B,final_delta_A,final_delta_B,final_p_breakdown,final_V_A,final_V_B,final_V_A_star,final_V_B_star,final_score,final_balance_score,final_speed_score
2469,0.6725238927411907,0.5563802356650923,0.1443327524473007,0.7570602985357707,0.9360415078387312,0.5100000000000000,0.9075626580029734,0.3359653581067523,0.4992379668712914,0.8309292346790456,0.4992379668712914,0.8309292346790456,0.9377052313250388,0.9984759337425828,0.7959069256841029
2470,0.7242000101574285,0.8136341854972738,0.1792473635921384,0.3990000580240475,0.3263498636042333,0.5100000000000000,0.9090338979171000,0.3402672725533599,0.5014688887491096,0.8312739267709162,0.5014688887491096,0.8312739267709163,0.9374084135916892,0.9970622225017809,0.7982161928014757
2471,0.9247720098313658,0.5402064062258624,0.3207487731454085,0.3413718626101272,0.0198790826653192,0.5126392919282553,0.9401223942760394,0.3625851074901875,0.4983316077876236,0.8371632107976357,0.4983316077876236,0.8371632107976358,0.9389204619338993,0.9966632155752473,0.8041873701040878
2472,0.8571937588642351,0.9633508110349187,0.1666053474703552,0.0388879896625421,0.1416257376588499,0.5197564185007735,0.9538514395191598,0.3616924512801812,0.4689104034523675,0.8683084205444295,0.4901591000191212,0.8373826380123249,0.8958760729043034,0.9378208069047349,0.7980050269032968
2473,0.7594817566540046,0.6097107529773992,0.0102239066541717,0.0817072454401456,0.0321718236508128,0.5130625394497929,0.9277923448243678,0.3508531461318155,0.4975244189875839,0.8342980328571330,0.4975244189875838,0.8342980328571330,0.9363575016614707,0.9950488379751676,0.7994110502628444
2474,0.6867515453992180,0.8377894348553496,0.1132077287095397,0.0539184555542347,0.4028392441432166,0.5100000000000000,0.9658235696177426,0.3902877938027838,0.5032829247730978,0.8435025513735557,0.5032829247730978,0.8435025513735557,0.9404701853368684,0.9934341504538045,0.8168876000640178
2475,0.5341822743785061,0.5715798837010129,0.0926967456366793,0.0244154863480268,0.7971534009697040,0.5100000000000000,0.9357681167428584,0.3624322997041192,0.5004740480503571,0.8372660951846495,0.5004740480503571,0.8372660951846495,0.9411377660122866,0.9990519038992858,0.8060047776092885
2476,0.5786435526366649,0.6106062951968527,0.3174328047327874,0.1528723821407809,0.4504357805890034,0.5224313691557450,0.9416574205101021,0.3424591652115160,0.5113771075667141,0.8219530544150311,0.4837061201190788,0.8338372936448560,0.9202620278624856,0.9772457848665719,0.7872999281862844
2477,0.6026520909788979,0.7264558314640179,0.1797172233887235,0.8571418176805748,0.8389941347931467,0.5119669822300218,0.9390284249650374,0.3665928078009581,0.5020474341091783,0.8371942664039036,0.5020474341091783,0.8371942664039036,0.9392696621187994,0.9959051317816434,0.8071202329054967
2478,0.6892241007641638,0.7850861478439278,0.1121242172140533,0.7981593107558651,0.0475293213607374,0.5100000000000000,0.9218026916581309,0.3451768803551499,0.4964608780917722,0.8342020289034253,0.4964608780917722,0.8342020289034253,0.9345700156167555,0.9929217561835444,0.7984159542942483
2479,0.9631889505966118,0.9894543553880079,0.3242819535366499,0.8455738478281971,0.4697228641447639,0.5100000000000000,0.9435566378600786,0.4000000000000000,0.5079321346802665,0.8358965033929888,0.5247767698936378,0.8394183084125468,0.9369239118342936,0.9841357306394669,0.8267630012888896
2480,0.7524736295321993,0.5224445894836532,0.0076867218226448,0.6238003614254719,0.7870753721294209,0.5252064725333836,0.9532988046377400,0.3784024902139493,0.4788047183717311,0.8145399994951288,0.5051563364692054,0.8350831083939809,0.9122904142729857,0.9576094367434620,0.8065460285085413
2481,0.6227232783644309,0.5101509214291617,0.0697003370924870,0.6240631012406700,0.6747222176539506,0.5100902754681732,0.9193696554759024,0.3540072182312317,0.5049039274400499,0.8336267661331662,0.5049039274400499,0.8336267661331663,0.9344242698241736,0.9901921451199003,0.8042992274674780
2482,0.5607600659815267,0.6781762054631750,0.3307819277583200,0.1239317465530166,0.8528255371404669,0.5100000000000000,0.8925648758114986,0.3255928998589942,0.5019772813265707,0.8273461082555796,0.5019772813265707,0.8273461082555795,0.9351198093793217,0.9960454373468586,0.7929600107884023
2483,0.6723866518094227,0.6857550565451616,0.2202606910641610,0.6989653536423868,0.2738347239095751,0.5100000000000000,0.8999348350145313,0.3280822040856034,0.4986420603987315,0.8291262981716022,0.4986420603987315,0.8291262981716022,0.9359354815398387,0.9972841207974632,0.7927886566053818
2484,0.9015507050645073,0.9342418733273432,0.3094599098317922,0.2800264108704730,0.5008507962880486,0.5100000000000000,0.9308649664645102,0.3557490880154754,0.4985207660868353,0.8362020463207196,0.4985207660868353,0.8362020463207196,0.9388153647193174,0.9970415321736705,0.8029543073258270
2485,0.6940045408370438,0.9480396228947049,0.3352704059048310,0.5192533297862011,0.6768785783422281,0.5186860673779169,0.9520626099615650,0.3543842821315688,0.4857365804443636,0.8226156292255261,0.4852054649014608,0.8375183348794429,0.9182808465327010,0.9714731608887273,0.7941654463686397
2486,0.8808027868907584,0.9326519886524730,0.3767853954354159,0.9547226038008574,0.1684899561587876,0.5100000000000000,0.9656652190461915,0.3922306196870691,0.5049591344721756,0.8434816628768307,0.5049591344721756,0.8434816628768308,0.9384819719003974,0.9900817310556489,0.8180825338714776
2487,0.8952983885409018,0.5787258002333029,0.0253698397213352,0.8706153943184273,0.8158067146770370,0.5100000000000000,0.9382001023391074,0.3613901877916197,0.4980420056622368,0.8377921990289985,0.4980420056622368,0.8377921990289985,0.9387180850206340,0.9960840113244736,0.8048642569783420
2488,0.5631939694553780,0.7078103208869152,0.3196938973193888,0.2331935072957921,0.3114700507909728,0.5273402980483197,0.9244015086569386,0.3463504572499508,0.4998786548909711,0.8276939547962422,0.4998786548909711,0.8276939547962422,0.9373469857974392,0.9997573097819421,0.7917228965002661
2489,0.8021566812608562,0.8680248779016111,0.2835064592879339,0.7366506157002934,0.0933073039156948,0.5144278338567498,0.9364690156105242,0.3786413553325039,0.5007676182202335,0.8346625388815628,0.5136542967391788,0.8358133926809147,0.9431266685454112,0.9984647635595330,0.8140044468457936
2490,0.9703661104181331,0.6600533125364358,0.0828102402706237,0.1040907499592111,0.7657012906819606,0.5100000000000000,0.9663526103077200,0.3845170907417796,0.4982479861168290,0.8436018087861101,0.4982479861168290,0.8436018087861101,0.9415380216686433,0.9964959722336579,0.8133028036836096
2491,0.7030262759537059,0.8283542536850645,0.3726809065360492,0.0267424857440326,0.7050179797319802,0.5214328583645986,0.9435417945011222,0.3711515118760765,0.5048851827674341,0.8344470051870178,0.5048851827674341,0.8344470051870178,0.9347930099908119,0.9902296344651318,0.8054408862173992
2492,0.5344531627214507,0.6238285743317241,0.1616807521225568,0.0281742747818602,0.8836797532844392,0.5100000000000000,0.9460515120094228,0.3366218035699985,0.4856493495103349,0.8509283453446128,0.4727984138203414,0.8400414788920970,0.9162106779074618,0.9712986990206698,0.7876719619766435
2493,0.9531852913237817,0.6652412438211879,0.3550442109819217,0.1702464842180124,0.8920747454371241,0.5447126911771759,0.9233051739431145,0.4000000000000000,0.5023041037794519,0.7964153933516382,0.5446250628958208,0.8220014897844872,0.9424571617325199,0.9953917924410962,0.8189430234125088
2494,0.9341598151547919,0.9230062316872722,0.2420454818659702,0.6949484020937929,0.2785257845815775,0.5270936840112593,0.9153421636679973,0.3384016105593334,0.5000036654791798,0.8256365555451215,0.5000036654791798,0.8256365555451216,0.9366397927331320,0.9999926690416403,0.7888164146799463
2495,0.7606278946603209,0.6302443373227177,0.2106991786163827,0.3633058934580187,0.6413627752178199,0.5256824439090171,0.9197089621050036,0.3433196392829492,0.5003656287047294,0.8272711145754106,0.5003656287047293,0.8272711145754105,0.9369415924082511,0.9992687425905411,0.7915115753162412
2496,0.7750814977651246,0.9728755617047342,0.0638095735583918,0.0159424389666918,0.9991229961719920,0.5100000000000000,0.8853455214120765,0.3146135611105321,0.4990473810601402,0.8255594432556184,0.4990473810601403,0.8255594432556184,0.9350343823800907,0.9980947621202805,0.7878934963196482
2497,0.6116357293325400,0.6570045892496865,0.3657310497149251,0.9880226313768419,0.2438065484610721,0.5472069801016068,0.9353323232955807,0.3947681331795869,0.5086153611005346,0.8409632989205583,0.5340280868661170,0.8231367854686374,0.9316936915429905,0.9827692777989308,0.8125173236124634
2498,0.9033363626614259,0.5212934927151731,0.2226647629448985,0.5333784032319931,0.4728766685586181,0.5100000000000000,0.8780049516995718,0.3092145313373732,0.5004125424192790,0.8237043665537234,0.5004125424192790,0.8237043665537234,0.9353199679110449,0.9991749151614420,0.7863250909934522
2499,0.7493280184282207,0.6323524338252339,0.0024369621987270,0.3938802151113175,0.9101663646405085,0.5100000000000000,0.9157318435628119,0.3428794108450174,0.4988548842818789,0.8328180141143040,0.4988548842818788,0.8328180141143040,0.9378976010411797,0.9977097685637577,0.7983358768218309
2500,0.5262613416684271,0.5921783722768443,0.0073138164281133,0.5188498950488314,0.1030796415265963,0.5278772879367110,0.8938692918349574,0.3383190324779719,0.4909653818618150,0.8485732524611014,0.5149197434384268,0.8201455598951691,0.9253752503485271,0.9819307637236299,0.7934123858066207
2501,0.8378471790955190,0.7532769437844239,0.3110530420072191,0.5199709098585499,0.9282498975561949,0.5100000000000000,0.8990208260503899,0.3284013534435724,0.4995221573079922,0.8289060135657729,0.4995221573079922,0.8289060135657729,0.9372897318930334,0.9990443146159844,0.7931957055394812
2502,0.9662382095052989,0.5641037118373728,0.0647745413513559,0.4702365770929937,0.4881555945617763,0.5100000000000000,0.9428979323978948,0.3755141924845548,0.5060810183625836,0.8388193891555977,0.5060810183625836,0.8388193891555977,0.9352263758436458,0.9878379632748329,0.8124660051708762
2503,0.9079922353659601,0.8105034610777967,0.2394953742512581,0.6129489044649707,0.8930407885720016,0.5235804115350782,0.9335052266516675,0.3817077360603839,0.5248092429932024,0.8158703018240896,0.5199775527058248,0.8316698934051453,0.9092127481265383,0.9503815140135952,0.8131522943900722
2504,0.6430551073010591,0.9299515538671174,0.2724327847735921,0.8856266198683065,0.6213714108268801,0.5100000000000000,0.9240882326382807,0.3520355512162718,0.5001995306377870,0.8347031282926874,0.5001995306377870,0.8347031282926873,0.9403588343557376,0.9996009387244260,0.8021272574954650
2505,0.5355960407680035,0.6840090632657931,0.1117462371793987,0.3017136920770865,0.6714355470230783,0.5179600208363652,0.9145467644302163,0.3443235525894430,0.5027343480731550,0.8292642834225601,0.5027343480731550,0.8292642834225600,0.9350773473721912,0.9945313038536900,0.7963514489153607
2506,0.9613686780183267,0.5908765052665942,0.2277255233645650,0.4869686228459622,0.7729857514279932,0.5100000000000000,0.9270081648811994,0.3555946931757816,0.5009863334284763,0.8353524915270640,0.5009863334284763,0.8353524915270640,0.9397221287603844,0.9980273331430474,0.8036766518675044
2507,0.9597901079422567,0.7020119979765183,0.0961034983956299,0.0036439961967687,0.0671360919841680,0.5291971579800662,0.9235541639986388,0.3772784183542870,0.4812071401476341,0.8510729961761565,0.5242396934276391,0.8272407454315709,0.9168323386805680,0.9624142802952682,0.8104744749129345
2508,0.7655593534621773,0.8872640742963009,0.3785261709471802,0.8598142813182026,0.6277683390396395,0.5204559440028761,0.9468274827223125,0.3386824364576221,0.4738692680110725,0.8083471660013638,0.4765492654603239,0.8359781015115989,0.8987628564036718,0.9477385360221451,0.7844862706272343
2509,0.8183123576023369,0.7939140835582059,0.3440680625396668,0.3059038889131163,0.9239372447718588,0.5352688756516538,0.9135134495203143,0.3342268501072364,0.5002264615547829,0.8217354737378726,0.5002264615547828,0.8217354737378726,0.9346608908314685,0.9995470768904342,0.7832597900272154
2510,0.7320480291411879,0.5585487423972495,0.1152171165989877,0.2712968983283689,0.9561237239599569,0.5195580402754866,0.9677611178768629,0.3823542507371138,0.4977401815152051,0.8402737745775666,0.4977401815152051,0.8402737745775665,0.9392919413536639,0.9954803630304103,0.8081856241079225
2511,0.7114873762074042,0.7678498340769760,0.2115257963801359,0.9975371692110346,0.9683214440033527,0.5100000000000000,0.8952425966579917,0.3279362824647044,0.5018269271456047,0.8279975681894376,0.5018269271456047,0.8279975681894376,0.9355761550318040,0.9963461457087905,0.7937795101188359
2512,0.5673352492457762,0.7346809830986847,0.2002531428615623,0.5843929387451879,0.6458328792679370,0.5100000000000000,0.9362396866525725,0.3617139732694183,0.4995984747987074,0.8373677700256379,0.4995984747987074,0.8373677700256379,0.9410786886825828,0.9991969495974149,0.8054694132146414
2513,0.5564413912133261,0.6670138828901575,0.3840093031800296,0.1230432461409903,0.6332868481248650,0.5221578000586166,0.9093367296688029,0.3368575825457867,0.5017474276185604,0.8262624340887093,0.5017474276185604,0.8262624340887094,0.9349122130313623,0.9965051447628792,0.7911953723244893
2514,0.6217114304045700,0.5628770861055952,0.1576115120735416,0.2655249698935710,0.5524650667772937,0.5183636025269941,0.9312548919817527,0.4000000000000000,0.5093250855663791,0.8579007903504056,0.5340566662946046,0.8338986775035833,0.9348101870137860,0.9813498288672418,0.8262176893557227
2515,0.9115875582751413,0.9809337290977319,0.2248910218486267,0.3532265882663114,0.6075533591516893,0.5162015193999412,0.9419506209832833,0.3483266957872770,0.4803749165961726,0.7972355738000085,0.4866452039556314,0.8362951083803077,0.9105767061724492,0.9607498331923452,0.7935060764593589
2516,0.5799995043531264,0.5945007935487627,0.3714826379549749,0.9860600478706539,0.6121179303831606,0.5100000000000000,0.9574253072693717,0.3255090582340953,0.4624590484308567,0.7963297478277509,0.4553845576421278,0.8433520928336589,0.8808005827027283,0.9249180968617134,0.7778597163317631
2517,0.6188153529190612,0.6025165875795578,0.0651244204706233,0.4306216779148579,0.0424082685216887,0.5100000000000000,0.9441484621010342,0.3753041686319877,0.5051089268463871,0.8390748850962688,0.5051089268463870,0.8390748850962687,0.9364747893612528,0.9897821463072258,0.8120909564873161
2518,0.7733347484746597,0.5798796922090732,0.2201942413113352,0.2301339882928091,0.0888712859334209,0.5100000000000000,0.9237930731120364,0.3483782672161962,0.4975758120111521,0.8346420814648523,0.4975758120111520,0.8346420814648523,0.9365914902170792,0.9951516240223042,0.7999511780048878
2519,0.6132629846775717,0.7836926585754903,0.0422691681447319,0.5697309674128171,0.6194165717642494,0.5266494214704596,0.9368345486566749,0.3557603908616225,0.4985439913173158,0.8308497981611876,0.4985439913173158,0.8308497981611876,0.9365287454777346,0.9970879826346315,0.7952238587783086
2520,0.5883392086645378,0.7229613957516962,0.2469995727274003,0.4047596580570104,0.3142164300384853,0.5100000000000000,0.9151825371377075,0.3409408972086507,0.4977518504550307,0.8326955771334505,0.4977518504550307,0.8326955771334505,0.9360323854409787,0.9955037009100614,0.7972659826797859
2521,0.7803917960150218,0.6297874473727468,0.1462732813548019,0.0549603881418704,0.3014254850099007,0.5228772661036494,0.9340862838253089,0.3608233409095098,0.5034024515521873,0.8317573914233667,0.5034024515521873,0.8317573914233666,0.9353747605750001,0.9931950968956254,0.8004606424935415
2522,0.6866847700783755,0.7161232238503336,0.3870544292718403,0.8609196124543255,0.1934406393149698,0.5100000000000000,0.9160832640388974,0.3507743827204158,0.5046281643426112,0.8329150589390825,0.5046281643426112,0.8329150589390825,0.9344436729457875,0.9907436713147777,0.8030770100848105
2523,0.8105564572034252,0.8332904885096246,0.1661636724594105,0.0156875272833039,0.8010699694340887,0.5100000000000000,0.9313046389601062,0.3542817637221315,0.4970802868607113,0.8363033588787003,0.4970802868607113,0.8363033588787003,0.9365010680420862,0.9941605737214225,0.8019622214569687
2524,0.9478585633961646,0.6452162551193424,0.0544750550166827,0.8984836357454766,0.9643285037206298,0.5100000000000000,0.9402607471653058,0.3628357604302390,0.4978138636763720,0.8382335121327136,0.4978138636763720,0.8382335121327136,0.9385354183908980,0.9956277273527441,0.8053200308132575
2525,0.5824767030888325,0.9493179724945826,0.3335999843713617,0.7918587036018022,0.6277580031966358,0.5100000000000000,0.9654004374965643,0.3956389130778926,0.5078841362459686,0.8434578416078242,0.5078841362459685,0.8434578416078242,0.9350121520782899,0.9842317275080628,0.8201664760754867
2526,0.9484481567102707,0.6570461938452988,0.3283466765691657,0.0758232101424111,0.9454198956064220,0.5169990888932265,0.9266257576466674,0.3549183310043235,0.5024072878593792,0.8324438359599797,0.5024072878593792,0.8324438359599797,0.9368237906609252,0.9951854242812417,0.8006466455468539
2527,0.9431951843630010,0.6051259347949696,0.2779438478171138,0.7236110778130539,0.8838841565103875,0.5100000000000000,0.9583158064658841,0.3898497518365694,0.5076504464984963,0.8420310465852197,0.5076504464984963,0.8420310465852197,0.9347043306439785,0.9846991070030073,0.8180498524729116
2528,0.9079620400012334,0.9681925664989509,0.2995247207536912,0.7709416821393189,0.2179269784330312,0.5378369554909762,0.9139927256187719,0.3337188278518935,0.5070066266325772,0.8009605479464607,0.5001756905620802,0.8207617226105927,0.9247226258945300,0.9859867467348455,0.7817730106004608
2529,0.8130172403069209,0.8990690928567261,0.1058860870757627,0.6023070734286845,0.1535259011768714,0.5125277200459514,0.9536616807340432,0.3763993690987503,0.5004116763773707,0.8400621182512109,0.5004116763773707,0.8400621182512109,0.9424011813911416,0.9991766472452586,0.8099250943982022
2530,0.8076703955834628,0.6747060599248634,0.2568214001691125,0.5776708001561233,0.2115867855286133,0.5285032771070747,0.9329412989364793,0.3519790457731520,0.4986892570359497,0.8292083058490519,0.4986892570359497,0.8292083058490519,0.9360492637408232,0.9973785140718996,0.7929476796349785
2531,0.8168220767695208,0.9138872885490604,0.0152079484821575,0.0496870262479741,0.0962093838655749,0.5100000000000000,0.9225065519247271,0.3535694671535749,0.5024440661122305,0.8343544554549489,0.5024440661122304,0.8343544554549488,0.9375983285618934,0.9951118677755391,0.8034000703967206
2532,0.8414378645845503,0.7590308395938240,0.0787560575560138,0.0594963718227826,0.5828791669869586,0.5100000000000000,0.8923116637972386,0.3259143892555152,0.5023921980076257,0.8272857706701104,0.5023921980076258,0.8272857706701104,0.9346157331796092,0.9952156039847486,0.7932160346342841
2533,0.5179114562861554,0.6764411991653102,0.3729117790212347,0.7272886498356969,0.2826500428375629,0.5196026031252190,0.9497466843478020,0.4000000000000000,0.4734220933636028,0.8371348686923111,0.5230808014548435,0.8369235123515425,0.9094939189634043,0.9468441867272057,0.8223432941812011
2534,0.9698844379971119,0.9130135629788229,0.2956941188330635,0.1055651789189098,0.9129166947514298,0.5248689760375356,0.9123710513097736,0.3352780279182612,0.4991421953005893,0.8258533107283392,0.4991421953005893,0.8258533107283391,0.9353210019663118,0.9982843906011787,0.7884064284849561
2535,0.7910898055034783,0.8710392320949314,0.0922690163957031,0.2418441007064775,0.6134077732272357,0.5100000000000000,0.9253515153402677,0.3546877134892071,0.5013958944575850,0.8349859651392304,0.5013958944575850,0.8349859651392303,0.9390883862788059,0.9972082110848299,0.8034754617314166
2536,0.8851036029131624,0.6529799244686908,0.0445532358077152,0.4988365938233588,0.3596105557687314,0.5100000000000000,0.9064963497191769,0.3371559872948086,0.5008731301371384,0.8306796147274816,0.5008731301371384,0.8306796147274816,0.9378407445963707,0.9982537397257232,0.7968770892945483
2537,0.6910952827494543,0.8012056873238275,0.3795677779474007,0.1641636736126816,0.9846406319643816,0.5352039401396484,0.9328224233287264,0.3786168880788750,0.5565936687289160,0.8319983200180937,0.5207430019736450,0.8268182235781433,0.8629381669457648,0.8868126625421680,0.8072310105541571
2538,0.5159506626795821,0.6873073072895026,0.0448750664240531,0.7898395605500256,0.9531944958918703,0.5333615317838832,0.9242636111121930,0.3439476182477499,0.4996474420284254,0.8251668130229910,0.4996474420284254,0.8251668130229909,0.9358538651300435,0.9992948840568507,0.7878248209674935
2539,0.7546726367406931,0.5105049468289863,0.1028280192188993,0.8073780237790886,0.7786152353092003,0.5333026703154068,0.9592490005431507,0.3776283524550415,0.5025791086043705,0.8331877309323188,0.5025791086043704,0.8331877309323188,0.9369427919990266,0.9948417827912590,0.8018451468171514
2540,0.7534512572716459,0.9716715558721341,0.0730535971997829,0.8421432112608920,0.7916836754396348,0.5342510424790837,0.9182031608089259,0.3389834503573773,0.5002849804630228,0.8233249691256990,0.5002849804630228,0.8233249691256990,0.9352981980367781,0.9994300390739543,0.7856572356167003
2541,0.7197548583894968,0.7738219565149617,0.0029855281647072,0.0495681207747050,0.9772701315244898,0.5100000000000000,0.9406299817135623,0.3687388945166579,0.5022242918097231,0.8383123225593190,0.5022242918097231,0.8383123225593189,0.9395366663843325,0.9955514163805539,0.8088355830598164
2542,0.6730641859977968,0.7972476487995759,0.1256539096392176,0.4278731612336244,0.6004562226399603,0.5100000000000000,0.9003071101307675,0.3293780393322953,0.4993489755737481,0.8292140615810948,0.4993489755737481,0.8292140615810949,0.9371390875725727,0.9986979511474963,0.7935017392310848
2543,0.6299165221486666,0.7979478843251016,0.3896715486395050,0.8469176727143358,0.8800198493318545,0.5100000000000000,0.9290781224643458,0.3634929009783177,0.5057166000986066,0.8358349749115052,0.5057166000986066,0.8358349749115052,0.9344063501894367,0.9885667998027867,0.8080319677582871
2544,0.7632215397586477,0.7743079011933134,0.1367613223237426,0.3632193903066989,0.0648277222999907,0.5100000000000000,0.8983487527844319,0.3287665945080282,0.5002656354639203,0.8287445468670432,0.5002656354639203,0.8287445468670432,0.9377006137601559,0.9994687290721593,0.7935750113654813
2545,0.6901335070528771,0.6492229654913249,0.2017219517871095,0.6958203783230225,0.5540625194543223,0.5100000000000000,0.9165195338374855,0.3453334682851960,0.5001897826771137,0.8329966697855522,0.5001897826771137,0.8329966697855522,0.9396344477893266,0.9996204346457727,0.7996671451242859
2546,0.9755673038639082,0.9763565399558670,0.2983743135687126,0.5892459041900096,0.5025163394683246,0.5190030677047921,0.8966778944115255,0.3245473973275054,0.5006320655041143,0.8244974354317852,0.5006320655041143,0.8244974354317852,0.9354183395287974,0.9987358689917714,0.7876774374485249
2547,0.5930051077281271,0.8084008380073368,0.2204320408316864,0.3472086167071786,0.0377238622208490,0.5100000000000000,0.9433403551369837,0.3652486256656324,0.4976852806216535,0.8388877279111041,0.4976852806216535,0.8388877279111040,0.9386070596993866,0.9953705612433070,0.8061588894302394
2548,0.6634394724610018,0.8320422530659015,0.2974366029649226,0.2764048290904237,0.0869519853241331,0.5100000000000000,0.9009425302168133,0.3295463889068967,0.4990295166930933,0.8293661678304454,0.4990295166930933,0.8293661678304454,0.9366792433631262,0.9980590333861865,0.7934597333093192
2549,0.6511010260437941,0.7283005235121839,0.2646543472762061,0.6527430920994067,0.0218389240168732,0.5493906214605283,0.9491126525777659,0.3608989165118069,0.4998867896210023,0.8244816792746062,0.4998867896210023,0.8244816792746062,0.9359476100236818,0.9997735792420046,0.7870203485142619
2550,0.7707884045932594,0.6481734722355756,0.2434252091996059,0.1336241370028970,0.2940150044864464,0.5139915957882074,0.9031927889336546,0.3351049990659346,0.5026259799752163,0.8282273489004608,0.5026259799752163,0.8282273489004608,0.9347543771444112,0.9947480400495674,0.7947691636990470
2551,0.7496545233475910,0.5408875114439661,0.2598595628846981,0.8601225190877586,0.0535112295162764,0.5104763502771164,0.8721203351721272,0.3022352742572074,0.4997994588507182,0.8219752359567192,0.4997994588507182,0.8219752359567192,0.9346926021545856,0.9995989177014364,0.7832445325452672
2552,0.8189954234036511,0.6781104943525854,0.3196657448313004,0.5764434410807034,0.4231596847608016,0.5100000000000000,0.9094396323964925,0.3386282637508426,0.4999515951946325,0.8313665341772510,0.4999515951946325,0.8313665341772510,0.9390687827736369,0.9999031903892650,0.7971218316705050
2553,0.9660008498756197,0.5945267660488283,0.2840765579204417,0.1115035051258392,0.8127464113729175,0.5100000000000000,0.9023590879168535,0.3303766156967554,0.4986590458016770,0.8297039834897958,0.4986590458016770,0.8297039834897958,0.9362167629004492,0.9973180916033542,0.7936469959270044
2554,0.6469061210370564,0.8278023687633657,0.3167099682820766,0.7035276451933636,0.6138298084364827,0.5108764967633987,0.9181790437290863,0.3547362916749350,0.5505263930329355,0.8433989248924063,0.5064445427496553,0.8330505246790395,0.8706709538401181,0.8989472139341290,0.8046930136207596
2555,0.8425303532423983,0.9319218647053054,0.0582390553134125,0.4311125498824190,0.6737899122966347,0.5175007375967484,0.9188133377189623,0.3450737076360028,0.5002761733267465,0.8304439783146580,0.5002761733267466,0.8304439783146581,0.9384284410421482,0.9994476533465071,0.7960502789986443
2556,0.5220192974424881,0.6553223319579131,0.2710694930842161,0.2040814153631757,0.0315066871096359,0.5100000000000000,0.8965067226756890,0.3257833751238535,0.4993419406577362,0.8283010346764244,0.4993419406577362,0.8283010346764245,0.9367276490760910,0.9986838813154724,0.7921631071842014
2557,0.6359464669121397,0.6697836601987424,0.2948087649302133,0.9610692929248661,0.8395263602558672,0.5100000000000000,0.9453114205086813,0.3698003237663028,0.5000002499044629,0.8392990022406543,0.5000002499044629,0.8392990022406543,0.9425585582138921,0.9999995001910742,0.8085296936004676
2558,0.7325854694383646,0.8317749618379257,0.1199865729987338,0.7196477850144256,0.1461903793829907,0.5252183303464841,0.9145972837727288,0.3366352544698113,0.4987078616402310,0.8262445336077504,0.4987078616402310,0.8262445336077503,0.9347754493171280,0.9974157232804619,0.7886148100693491
2559,0.5248774984709446,0.5816502884357935,0.3498309311373130,0.5929936233279961,0.3026508760324870,0.5389064392275561,0.9347737928233123,0.3537700587710013,0.5014040440848813,0.8253822928750580,0.5014040440848813,0.8253822928750580,0.9349218493446141,0.9971919118302375,0.7896250368781594
2560,0.8064813410657466,0.9561299648052956,0.1218846413210802,0.8488671810593617,0.5167938949333865,0.5100000000000000,0.9592037422483347,0.3795553334557848,0.4987989649632762,0.8421666496804877,0.4987989649632762,0.8421666496804877,0.9418237599194454,0.9975979299265525,0.8116840299028621
2561,0.8355890920328199,0.6846464548922319,0.0975328477505989,0.5438697898821526,0.9299934310131585,0.5100000000000000,0.9338564090505108,0.3615892359430711,0.5010815833509914,0.8368531029941993,0.5010815833509914,0.8368531029941993,0.9402524116157693,0.9978368332980172,0.8058887610238579
2562,0.8684312231222624,0.5585757340448518,0.3468387261922045,0.4414706123329039,0.9981491683734627,0.5254345591276878,0.9592438216344766,0.3794534885327129,0.5022186819811514,0.8362482927996726,0.5022186819811514,0.8362482927996726,0.9386677620636954,0.9955626360376972,0.8059130561243583
2563,0.7579557623246459,0.5938483223619079,0.0988079352465707,0.1894468598607083,0.7826606836214098,0.5269675401223801,0.9493214587581913,0.3583510026804932,0.4630556120263954,0.8165141981209240,0.4922560745456695,0.8335543426565997,0.8864885309548927,0.9261112240527907,0.7940355803931309
2564,0.7998934391897408,0.9577181164835799,0.1662009849727201,0.1533904251181787,0.7293142237274692,0.5100000000000000,0.9019844489997874,0.3355419430451445,0.5027831093195216,0.8296200731770331,0.5027831093195217,0.8296200731770332,0.9351744260942245,0.9944337813609567,0.7969025971385162
2565,0.7001113206136739,0.6286172584171296,0.1471691320147276,0.4319693163718482,0.5276823307120317,0.5138091603633244,0.8897268255897782,0.3177353066897025,0.4991984430423777,0.8250040642692071,0.4991984430423778,0.8250040642692072,0.9350388934874870,0.9983968860847554,0.7872035774271944
2566,0.5298014556031501,0.8278890258390175,0.3592247290233090,0.4559745790275158,0.6656273379991620,0.5100000000000000,0.9385999187404412,0.3340247861881094,0.4917583719448861,0.8214487594246949,0.4759675427995292,0.8383388810974473,0.9247692530985854,0.9835167438897723,0.7876917745858161
2567,0.5579768907717663,0.5849593072983673,0.1820942953151857,0.7333125052307272,0.1444241754283537,0.5175853568751814,0.9499740872169576,0.3721218293253701,0.5005609995354107,0.8373274125427093,0.5005609995354107,0.8373274125427093,0.9410624523434945,0.9988780009291787,0.8061595056435646
2568,0.8243980436167028,0.6031688123274133,0.2777235733184862,0.4420850100368764,0.2691961205748493,0.5100000000000000,0.9719355422318837,0.3652270689735995,0.4748006561720288,0.8095054573181086,0.4786408049586226,0.8450476043970655,0.9048017620126332,0.9496013123440576,0.8002694779059765
